time_Ma,lon,lat,subducting_plate_id,trench_plate_id,trench_normal_azimuth_deg,arc_segment_length_km,conv_mag_cm_yr,conv_obliquity_deg,conv_perp_cm_yr,conv_parallel_cm_yr,v_T_perp,v_T_parallel,v_OP_perp,v_OP_parallel,seafloor_age_Ma,dist_nearest_trench_edge_km,zone_id,trench_zone_width_km,bab_on,dist_to_backarc_ridge_km,backarc_spreading_cm_yr,dilat_rate_1e-15_s,dilat_in_network
28.000000,1.771117,35.488661,701,714006,334.674960,55.597542,1.103432,-21.108334,1.029393,-0.397382,-0.043842,2.193990,0.031763,2.205132,,110.964665,1,5148.749528,0,,,0.000000,0.000000
28.000000,1.782332,43.142786,301,331016,126.254550,55.597542,0.526663,2.627319,0.526110,0.024142,0.111306,-1.484257,-0.102458,-1.488243,,222.390167,3,1551.534624,0,,,-0.230902,1.000000
28.000000,2.228652,43.522496,301,331017,132.045128,55.597542,0.538992,4.155925,0.537574,0.039061,0.267779,-1.532052,-0.270411,-1.540023,,277.987709,3,1551.534624,0,,,-0.385846,1.000000
28.000000,2.335969,35.680450,701,714004,343.446858,55.597542,1.528303,-24.203279,1.393960,-0.626566,0.046358,2.243809,-0.027646,2.245983,,55.367123,1,5148.749528,0,,,0.000000,0.000000
28.000000,2.698941,41.355709,301,307,301.236277,27.798771,-0.000857,-143.644272,-0.000690,-0.000508,-0.131620,1.980162,0.131620,1.980162,,0.000000,0,27.798771,0,,,0.000000,0.000000
28.000000,2.742522,43.854010,301,331020,147.389465,55.597542,0.530423,-4.886614,0.528496,-0.045184,0.657552,-1.466231,-0.660726,-1.463090,,333.585251,3,1551.534624,0,,,-0.401334,1.000000
28.000000,2.743537,41.353822,701,307,183.241449,3.728138,0.000000,0.000000,0.000000,0.000000,1.811382,-0.814183,-1.811382,-0.814184,,3.728138,1,5148.749528,0,,,0.000000,0.000000
28.000000,2.771665,41.350550,701,307,196.018933,27.798771,0.000000,0.000000,0.000000,0.000000,1.947450,-0.393914,-1.947450,-0.393914,,0.000000,1,5148.749528,0,,,0.000000,0.000000
28.000000,2.885020,35.893793,701,714001,353.080856,27.798771,1.934520,-27.694435,1.712899,-0.899080,0.100424,2.269922,-0.103598,2.269688,,0.230418,1,5148.749528,0,,,0.000000,0.000000
28.000000,3.107594,41.748122,701,307,320.985276,55.597542,0.000002,65.985506,0.000001,0.000002,-0.806850,1.817789,0.806850,1.817790,,55.597542,1,5148.749528,0,,,0.000000,0.000000
28.000000,3.130687,36.078897,701,307058,316.853905,58.046359,2.015669,8.451850,1.993778,0.296259,1.496251,1.763808,-1.548525,1.759214,,30.017169,1,5148.749528,0,,,0.000000,0.000000
28.000000,3.301004,44.151184,301,331022,143.677818,55.597542,0.569155,-20.191486,0.534177,-0.196449,0.558434,-1.320327,-0.560014,-1.306102,,389.182793,3,1551.534624,0,,,-0.188208,1.000000
28.000000,3.410499,41.210804,701,307036,196.440406,42.797854,-0.353846,126.169812,-0.208833,0.285649,1.761731,-0.679563,-1.744231,-0.706045,,55.597542,1,5148.749528,0,,,0.000000,0.000000
28.000000,3.491900,36.478368,701,307058,299.345299,55.597542,2.077203,23.807558,1.900446,0.838496,2.031760,1.277883,-2.008460,1.204600,,85.614711,1,5148.749528,0,,,0.000000,0.000000
28.000000,3.687241,41.794808,701,307,20.804414,55.597542,0.000017,6.319304,0.000017,0.000002,-1.993435,0.220643,1.993452,0.220645,,111.195084,1,5148.749528,0,,,-0.377295,1.000000
28.000000,3.764414,40.802341,701,307036,240.723487,68.397230,0.776509,68.697433,0.282100,0.723454,1.994651,0.365055,-1.747447,0.705500,,111.195084,1,5148.749528,0,,,0.000000,0.000000
28.000000,3.765239,36.923943,701,307055,282.310537,55.597542,2.042105,37.213511,1.626307,1.235039,2.356042,0.753224,-2.374804,0.704077,,141.212253,1,5148.749528,0,,,0.000000,0.000000
28.000000,3.891628,44.417956,301,331023,148.163936,55.597542,0.541754,-3.646547,0.540657,-0.034456,0.676184,-1.476759,-0.684841,-1.563998,,444.780335,3,1551.534624,0,,,-0.301211,1.000000
28.000000,3.899815,37.412306,701,307053,283.216573,55.597542,1.835045,31.570687,1.563449,0.960738,2.242177,1.037515,-2.244325,1.034195,,196.809795,1,5148.749528,0,,,0.000000,0.000000
28.000000,4.044684,37.898974,701,307052,283.305076,55.597542,1.766007,29.880304,1.531248,0.879807,2.187609,1.118446,-2.181611,1.127748,,252.407337,1,5148.749528,0,,,0.000000,0.000000
28.000000,4.085326,40.365759,701,307043,240.932262,55.597542,1.221883,64.049470,0.534690,1.098683,2.270083,-0.010234,-2.315325,-0.072450,,166.792626,1,5148.749528,0,,,0.000000,0.000000
28.000000,4.157773,38.390555,701,307051,276.890072,55.597542,1.745608,35.519630,1.420779,1.014167,2.276262,0.898499,-2.285235,0.875859,,308.004878,1,5148.749528,0,,,0.000000,0.000000
28.000000,4.230816,39.882265,701,307046,260.244618,55.597542,1.517363,47.409450,1.026882,1.117096,2.329773,0.483221,-2.395891,0.364143,,222.390167,1,5148.749528,0,,,0.000000,0.000000
28.000000,4.234832,38.886919,701,307048,276.938188,55.597542,1.698886,33.734463,1.412828,0.943468,2.245828,0.969199,-2.239428,0.985410,,333.585251,1,5148.749528,0,,,0.000000,0.000000
28.000000,4.270407,39.385832,701,307046,272.052633,55.597542,1.661888,37.493045,1.318587,1.011533,2.289642,0.823293,-2.273661,0.845969,,277.987709,1,5148.749528,0,,,0.000000,0.000000
28.000000,4.306060,41.607801,701,307,10.349178,55.597542,0.000004,17.096923,0.000004,0.000001,-1.938529,0.597232,1.938533,0.597233,,166.792626,1,5148.749528,0,,,-0.346606,1.000000
28.000000,4.492082,44.676548,301,331024,149.370981,55.597542,0.565224,4.292173,0.563639,0.042303,0.723448,-1.551490,-0.726492,-1.550839,,500.377877,3,1551.534624,0,,,-0.341735,1.000000
28.000000,4.964020,41.520472,701,307,9.728120,55.597542,0.000011,17.999872,0.000010,0.000003,-1.950005,0.633127,1.950016,0.633131,,222.390167,1,5148.749528,0,,,-0.322572,1.000000
28.000000,5.149696,44.852180,301,331025,161.158689,55.597542,0.611508,-6.479845,0.607601,-0.069011,1.064192,-1.379317,-1.090646,-1.380216,,555.975419,3,1551.534624,0,,,-0.344468,1.000000
28.000000,5.624378,41.544581,701,307,352.185932,55.597542,0.000002,35.731452,0.000002,0.000001,-1.681718,1.206204,1.681720,1.206205,,277.987709,1,5148.749528,0,,,-0.321680,1.000000
28.000000,5.825544,44.996141,301,331025,165.521609,55.597542,0.631212,-5.663020,0.628132,-0.062286,1.185328,-1.351648,-1.185162,-1.303012,,611.572960,3,1551.534624,0,,,-0.337463,1.000000
28.000000,6.205930,41.777733,701,307,340.892399,55.597542,0.000022,46.789620,0.000015,0.000016,-1.424694,1.518219,1.424709,1.518235,,333.585251,1,5148.749528,0,,,-0.328034,1.000000
28.000000,6.511738,45.118748,301,331026,169.458865,55.597542,0.629899,-0.021282,0.629899,-0.000234,1.274675,-1.377382,-1.274413,-1.377931,,667.170502,3,1551.534624,0,,,-0.345991,1.000000
28.000000,6.851574,41.906727,701,307,352.011014,55.597542,0.000007,35.730013,0.000006,0.000004,-1.703796,1.225012,1.703801,1.225016,,389.182793,1,5148.749528,0,,,-0.358939,1.000000
28.000000,7.210810,45.202261,301,331027,171.517081,55.597542,0.641717,-4.656250,0.639599,-0.052093,1.325124,-1.307377,-1.326916,-1.315604,,722.768044,3,1551.534624,0,,,-0.338291,1.000000
28.000000,7.486260,42.027994,701,307,325.866304,55.597542,0.000015,61.832444,0.000007,0.000013,-0.996436,1.865139,0.996442,1.865152,,444.780335,1,5148.749528,0,,,-0.348767,1.000000
28.000000,7.913556,45.273865,301,331028,172.016061,55.597542,0.639440,-6.374419,0.635486,-0.070994,1.324386,-1.288476,-1.323661,-1.285132,,773.169038,3,1551.534624,0,,,-0.282967,1.000000
28.000000,7.999080,42.048898,701,307,49.053317,55.597542,0.000025,-21.164337,0.000023,-0.000009,-1.985183,-0.769699,1.985206,-0.769708,,500.377877,1,5148.749528,0,,,0.095844,1.000000
28.000000,8.435869,41.669215,701,307,50.321493,55.597542,0.000018,-21.896405,0.000016,-0.000007,-1.993908,-0.803725,1.993925,-0.803732,,555.975419,1,5148.749528,0,,,0.327963,1.000000
28.000000,8.615081,45.355056,301,331029,170.556060,55.597542,0.635331,0.865359,0.635259,0.009595,1.280611,-1.391836,-1.279931,-1.417467,,717.571496,3,1551.534624,0,,,-0.186052,1.000000
28.000000,8.860697,41.283610,701,307,50.602864,55.597542,0.000000,0.000000,0.000000,0.000000,-2.015902,-0.803732,2.015902,-0.803732,,611.572960,1,5148.749528,0,,,0.388296,1.000000
28.000000,8.943649,40.792391,701,307,88.540149,55.597542,0.000064,-59.072563,0.000033,-0.000055,-1.119057,-1.874343,1.119090,-1.874399,,667.170502,1,5148.749528,0,,,-0.105777,1.000000
28.000000,8.960350,40.292552,701,307,88.551005,55.597542,0.000026,-58.909585,0.000014,-0.000022,-1.140837,-1.874376,1.140851,-1.874399,,619.040637,1,5148.749528,0,,,-0.248622,1.000000
28.000000,9.161382,39.822030,701,307,68.072975,55.597542,0.000066,-37.675486,0.000053,-0.000041,-1.748910,-1.351434,1.748962,-1.351475,,563.443095,1,5148.749528,0,,,-0.206705,1.000000
28.000000,9.319458,45.427791,301,331030,172.310272,55.597542,0.642661,5.252911,0.639962,0.058837,1.318652,-1.426615,-1.321548,-1.449354,,661.973954,3,1551.534624,0,,,-0.024851,1.000000
28.000000,9.406743,39.359654,701,307,52.569986,55.597542,0.000002,-21.636299,0.000002,-0.000001,-2.069580,-0.823573,2.069582,-0.823574,,507.845553,1,5148.749528,0,,,-0.209984,1.000000
28.000000,9.804774,38.968640,701,307,27.049940,55.597542,0.000009,4.228675,0.000009,0.000001,-2.241135,0.167091,2.241144,0.167091,,452.248011,1,5148.749528,0,,,-0.136669,1.000000
28.000000,10.029671,45.454065,301,331041,180.186878,55.597542,0.693194,1.232984,0.693034,0.014916,1.544790,-1.284161,-1.558519,-1.289193,,606.376413,3,1551.534624,0,,,0.120701,1.000000
28.000000,10.375684,38.739864,701,307,27.408098,55.597542,0.000152,4.215589,0.000151,0.000011,-2.262207,0.167080,2.262359,0.167091,,396.650469,1,5148.749528,0,,,-0.256732,1.000000
28.000000,10.741145,45.451564,301,331042,184.984741,55.597542,0.757660,-8.989338,0.748354,-0.118385,1.695827,-1.083331,-1.669432,-1.088674,,550.778871,3,1551.534624,0,,,0.363831,1.000000
28.000000,10.942926,38.508328,701,307,27.762177,55.597542,0.000121,4.202620,0.000121,0.000009,-2.283280,0.167082,2.283401,0.167091,,341.052927,1,5148.749528,0,,,-0.379315,1.000000
28.000000,11.447339,45.387836,301,331046,190.618249,55.597542,0.819259,-15.050829,0.791155,-0.212742,1.845374,-0.899269,-1.836856,-0.895110,,495.181329,3,1551.534624,0,,,0.630808,1.000000
28.000000,11.527829,38.324200,701,307,8.801454,55.597542,0.000020,23.390080,0.000019,0.000008,-2.119512,0.918007,2.119530,0.918015,,285.455385,1,5148.749528,0,,,-0.363722,1.000000
28.000000,12.136771,38.200992,701,307,29.670730,55.597542,0.000018,2.767139,0.000018,0.000001,-2.326510,0.112616,2.326529,0.112617,,229.857844,1,5148.749528,0,,,-0.596132,1.000000
28.000000,12.145867,45.293331,301,331047,191.324117,55.597542,0.931230,-7.593201,0.923064,-0.123052,1.984340,-0.985097,-1.957893,-0.943929,126.692795,439.583787,3,1551.534624,0,,,1.050982,1.000000
28.000000,12.657702,37.923481,701,307,49.016551,55.597542,0.000004,-16.241106,0.000004,-0.000001,-2.255819,-0.657109,2.255823,-0.657110,,174.260302,1,5148.749528,0,,,-0.761877,1.000000
28.000000,12.841564,45.193038,301,331048,191.818136,55.597542,1.134087,9.258101,1.119314,0.182454,2.183516,-1.290602,-2.195478,-1.309219,124.649017,383.986245,3,1551.534624,0,,,1.440439,1.000000
28.000000,13.089874,37.558656,701,307,46.381960,55.597542,0.000029,-13.236681,0.000028,-0.000007,-2.306493,-0.541948,2.306521,-0.541955,,118.662760,1,5148.749528,0,,,-0.826272,1.000000
28.000000,13.366592,37.125937,701,307,74.718325,55.597542,0.000010,-41.200323,0.000007,-0.000006,-1.796703,-1.570528,1.796710,-1.570535,,63.065218,1,5148.749528,0,,,-0.541934,1.000000
28.000000,13.545548,45.134032,301,331049,186.686065,55.597542,1.485853,36.305618,1.197404,0.879762,2.150582,-2.087004,-2.178862,-2.263009,127.336601,328.388703,3,1551.534624,0,,,2.271256,1.000000
28.000000,13.621792,36.670958,701,307,63.945116,35.266447,0.000010,-30.031308,0.000009,-0.000005,-2.081795,-1.200807,2.081804,-1.200812,,7.467676,1,5148.749528,0,,,-0.517847,1.000000
28.000000,13.658540,36.610619,701,307,71.786849,27.798771,0.000000,0.000000,0.000000,0.000000,-1.901720,-1.473256,1.901720,-1.473256,,0.000000,1,5148.749528,0,,,-0.470549,1.000000
28.000000,13.852039,36.135512,701,307,71.901603,55.597542,-0.128332,-115.752542,-0.055758,-0.115586,-1.977346,-1.357675,1.921588,-1.473256,,55.597542,1,5148.749528,0,,,-0.396798,1.000000
28.000000,14.043209,35.660098,701,307069,72.013695,55.597542,-0.256626,-115.792851,-0.111663,-0.231060,-2.052973,-1.242196,2.056194,-1.235555,,111.195084,1,5148.749528,0,,,-0.309557,1.000000
28.000000,14.215033,44.983149,301,331050,202.323484,55.597542,1.849235,33.701934,1.538444,1.026090,2.776961,-1.941763,-2.785706,-1.977906,132.369659,272.791161,3,1551.534624,0,,,2.271079,1.000000
28.000000,14.252647,35.190146,701,307067,69.977755,55.597542,-0.226294,-110.421504,-0.078959,-0.212072,-2.093923,-1.187019,2.067956,-1.215997,,166.792626,1,5148.749528,0,,,-0.238932,1.000000
28.000000,14.459724,34.719844,701,307067,71.494599,55.597542,-0.192622,-104.592701,-0.048530,-0.186409,-2.048168,-1.261866,2.057082,-1.266528,,222.390167,1,5148.749528,0,,,-0.178822,1.000000
28.000000,14.651701,34.245547,701,307067,71.603290,55.597542,0.247234,-76.995624,0.055634,-0.240893,-1.963269,-1.207384,2.076343,-1.266528,,277.987709,1,5148.749528,0,,,-0.134286,1.000000
28.000000,14.790257,44.704016,301,331051,228.186745,55.597542,2.124959,19.279801,2.005786,0.701623,3.520211,-0.995397,-3.516222,-0.838802,132.906036,217.193619,3,1551.534624,0,,,1.994898,1.000000
28.000000,14.841527,33.770953,701,307062,71.709463,55.597542,0.335681,-61.602622,0.159645,-0.295289,-1.878370,-1.152987,1.796874,-1.110339,,333.585251,1,5148.749528,0,,,-0.100439,1.000000
28.000000,15.079572,33.321780,701,307062,45.302080,55.597542,0.399427,-26.427273,0.357687,-0.177769,-2.130066,-0.200656,2.120946,-0.183871,206.645203,389.182793,1,5148.749528,0,,,-0.095002,1.000000
28.000000,15.248073,43.414979,301,331055,296.313677,78.199765,2.035870,-28.931533,1.781790,-0.984881,2.630805,2.280433,-2.675145,2.304562,,50.400994,3,1551.534624,0,,,2.800607,1.000000
28.000000,15.249655,44.326505,301,331052,232.556439,55.597542,2.353606,26.661126,2.103362,1.056093,3.637302,-1.242090,-3.628301,-1.201091,135.050919,161.596078,3,1551.534624,0,,,2.168294,1.000000
28.000000,15.474163,43.879828,301,331054,269.219779,55.597542,2.341415,-5.879235,2.329099,-0.239836,3.674907,1.003667,-3.641818,0.972289,,105.998536,3,1551.534624,0,,,2.422479,1.000000
28.000000,15.498743,32.965663,701,307063,45.531260,55.597542,0.330539,-17.534581,0.315180,-0.099585,-2.191349,-0.278841,2.217664,-0.326988,197.434937,444.780335,1,5148.749528,0,,,-0.112518,1.000000
28.000000,15.934912,32.627259,701,307063,38.105604,55.597542,0.280822,-16.552432,0.269184,-0.080004,-2.283903,0.040685,2.259868,-0.026874,198.046555,500.377877,1,5148.749528,0,,,-0.135784,1.000000
28.000000,16.400465,32.317844,701,307063,38.355560,55.597542,0.328775,-51.073614,0.206577,-0.255772,-2.364902,0.216444,2.278206,-0.026874,197.276794,555.975419,1,5148.749528,0,,,-0.210633,1.000000
28.000000,16.862839,32.006730,701,307064,38.601692,55.597542,0.454857,-71.573739,0.143773,-0.431537,-2.445901,0.392206,2.474842,0.472965,196.492538,611.572960,1,5148.749528,0,,,-0.305373,1.000000
28.000000,17.376437,31.778927,701,307064,18.253096,55.597542,0.561007,-60.873537,0.273064,-0.490066,-2.182030,1.368165,2.167171,1.317132,194.188766,667.170502,1,5148.749528,0,,,-0.271337,1.000000
28.000000,17.934069,31.621104,701,307064,18.546118,55.597542,0.634033,-67.223122,0.245462,-0.584591,-2.227444,1.462687,2.184968,1.317132,192.425201,722.768044,1,5148.749528,0,,,-0.397075,1.000000
28.000000,18.489798,31.460867,701,307065,18.836826,55.597542,0.713257,-72.231012,0.217672,-0.679231,-2.272857,1.557328,2.307245,1.673690,194.844681,778.365586,1,5148.749528,0,,,-0.506580,1.000000
28.000000,19.043615,31.298238,701,307065,19.125203,55.597542,0.796874,-76.228833,0.189692,-0.773967,-2.318271,1.652067,2.324678,1.673690,197.162811,794.322206,1,5148.749528,0,,,-0.598488,1.000000
28.000000,19.620994,31.250689,701,307065,1.619315,55.597542,0.707835,-54.603397,0.410001,-0.577001,-1.726380,2.181146,1.718614,2.305585,201.027924,738.724664,1,5148.749528,0,,,-0.586614,1.000000
28.000000,20.205527,31.235238,701,307066,1.922496,55.597542,0.576890,-46.133345,0.399775,-0.415911,-1.753695,2.020054,1.764182,1.856776,168.408295,683.127122,1,5148.749528,0,,,-0.651424,1.000000
28.000000,20.789853,31.217143,701,307066,2.225423,55.597542,0.465442,-33.218332,0.389384,-0.254983,-1.781009,1.859132,1.781162,1.856776,147.769150,627.529580,1,5148.749528,0,,,-0.689332,1.000000
28.000000,21.374441,31.211131,701,307070,0.815344,55.597542,0.460214,-17.999998,0.437690,-0.142214,-1.700540,1.810532,1.664200,1.723088,160.927338,571.932038,1,5148.749528,0,,,-0.698362,1.000000
28.000000,21.958027,31.213907,701,307070,350.848677,55.597542,0.485564,6.346538,0.482588,0.053675,-1.340343,1.971694,1.346752,1.994757,175.668869,516.334496,1,5148.749528,0,,,-0.698077,1.000000
28.000000,22.535699,31.292138,701,307071,351.148386,55.597542,0.583861,23.971897,0.533500,0.237216,-1.305880,1.788154,1.286765,1.719159,211.726959,460.736954,1,5148.749528,0,,,-0.669144,1.000000
28.000000,23.112863,31.375379,701,307071,350.034113,55.597542,0.599167,26.668577,0.535426,0.268924,-1.269708,1.801384,1.260264,1.750549,261.805023,405.139413,1,5148.749528,0,,,-0.624823,1.000000
28.000000,23.690188,31.460617,701,307072,350.335062,55.597542,0.552853,19.805447,0.520151,0.187322,-1.301156,1.882987,1.314534,1.954044,265.052643,349.541871,1,5148.749528,0,,,-0.566316,1.000000
28.000000,24.266987,31.549450,701,307072,345.079193,55.597542,0.530349,18.471434,0.503027,0.168032,-1.125198,2.070271,1.135113,2.073512,257.118225,293.944329,1,5148.749528,0,,,-0.526352,1.000000
28.000000,24.834707,31.676938,701,307072,345.376784,55.597542,0.610101,18.419092,0.578846,0.192771,-1.065283,2.045532,1.151074,2.073512,238.314148,238.346787,1,5148.749528,0,,,-0.474575,1.000000
28.000000,25.403974,31.801905,701,307073,345.676252,55.597542,0.689685,18.370020,0.654540,0.217356,-1.005367,2.020947,0.937925,1.999149,205.467255,182.749245,1,5148.749528,0,,,-0.438350,1.000000
28.000000,25.971863,31.931822,701,307073,337.600343,55.597542,0.756935,27.384939,0.672110,0.348165,-0.659557,2.110087,0.652256,2.116487,157.638931,127.151703,1,5148.749528,0,,,-0.429451,1.000000
28.000000,26.517690,32.121188,701,307073,337.889803,55.597542,0.728838,33.980745,0.604371,0.407358,-0.742836,2.050894,0.667884,2.116487,92.911835,71.554161,1,5148.749528,0,,,-0.424981,1.000000
28.000000,27.065774,32.308202,701,307074,338.181985,43.755390,0.710908,40.999840,0.536530,0.466396,-0.826115,1.991855,0.845643,1.974942,64.973869,15.956620,1,5148.749528,0,,,-0.428534,1.000000
28.000000,27.223491,32.361438,701,307074,333.498392,27.798771,0.707757,47.836716,0.475079,0.524614,-0.682917,2.038761,0.682917,2.038761,64.549942,0.000000,1,5148.749528,0,,,-0.428366,1.000000
28.000000,27.754535,32.583437,701,307074,333.783508,55.597542,0.681569,38.348370,0.534522,0.422874,-0.638785,2.140504,0.698119,2.038761,62.314644,55.597542,1,5148.749528,0,,,-0.438481,1.000000
28.000000,28.288201,32.803192,701,307075,334.071766,55.597542,0.675059,28.388841,0.593877,0.320959,-0.594653,2.242418,0.561694,2.299211,60.684738,111.195084,1,5148.749528,0,,,-0.449041,1.000000
28.000000,28.825830,33.018312,701,307075,335.038370,55.597542,0.706243,24.791360,0.641156,0.296138,-0.592598,2.252969,0.603791,2.292341,60.296112,166.792626,1,5148.749528,0,,,-0.460996,1.000000
28.000000,29.367729,33.228148,701,307076,335.334488,55.597542,0.769512,30.005479,0.666380,0.384820,-0.582412,2.164287,0.576759,2.144370,63.825050,222.390167,1,5148.749528,0,,,-0.483436,1.000000
28.000000,29.905556,33.447372,701,307077,333.708203,55.597542,0.793588,33.761961,0.659752,0.441032,-0.517793,2.148634,0.516658,2.138742,64.118294,277.987709,1,5148.749528,0,,,-0.517537,1.000000
28.000000,30.446222,33.664107,701,307077,335.018628,55.597542,0.802601,32.726349,0.675198,0.433908,-0.562736,2.134421,0.569169,2.129143,62.706345,333.585251,1,5148.749528,0,,,-0.571129,1.000000
28.000000,30.992101,33.874070,701,307078,335.322055,55.597542,0.808384,31.469830,0.689483,0.422017,-0.563212,2.146312,0.557466,2.151172,57.257820,389.182793,1,5148.749528,0,,,-0.616475,1.000000
28.000000,31.536268,34.089340,701,307078,333.982368,55.597542,0.816615,33.557981,0.680507,0.451409,-0.512661,2.151969,0.510182,2.166448,52.722248,444.780335,1,5148.749528,0,,,-0.647634,1.000000
28.000000,32.080235,34.307466,701,307079,334.288113,55.597542,0.826765,35.117920,0.676269,0.475606,-0.531475,2.127772,0.532303,2.123132,51.047989,404.764931,1,5148.749528,0,,,-0.686474,1.000000
28.000000,32.641400,34.495623,701,307079,338.862587,55.597542,0.830054,31.101261,0.710739,0.428766,-0.701411,2.077561,0.702935,2.077550,50.317131,349.167389,1,5148.749528,0,,,-0.766102,1.000000
28.000000,33.208475,34.674617,701,307080,339.184479,55.597542,0.831490,31.029008,0.712509,0.428610,-0.714012,2.077717,0.714005,2.077718,49.991570,293.569847,1,5148.749528,0,,,-0.826085,1.000000
28.000000,33.805156,34.771896,701,307080,348.987286,55.597542,0.847250,18.394882,0.803959,0.267362,-1.029461,1.970317,1.060154,1.932046,51.447880,237.972305,1,5148.749528,0,,,-0.904083,1.000000
28.000000,34.403328,34.865947,701,307081,349.328835,48.769415,0.865401,15.329692,0.834611,0.228789,-1.012918,2.008890,0.991126,2.036291,46.657501,182.374764,1,5148.749528,0,,,-0.965925,1.000000
28.000000,35.003696,34.909193,503,307081,8.663251,62.425669,0.921990,-4.256477,0.919447,-0.068431,-1.569127,1.579863,1.613362,1.599671,48.412853,126.777222,21,2885.575112,0,,,-1.142154,1.000000
28.000000,35.605892,34.832394,503,307082,9.007545,55.597542,1.071612,-0.054095,1.071611,-0.001012,-1.430750,1.511677,1.195321,1.406263,56.279484,71.179680,21,2885.575112,0,,,-1.034042,1.000000
28.000000,36.206944,34.752633,503,307082,9.350512,43.380909,1.225464,3.172923,1.223585,0.067829,-1.292374,1.443605,1.208921,1.406263,63.847313,15.582138,21,2885.575112,0,,,-0.688116,1.000000
28.000000,36.409860,34.862553,503,4060,45.216465,27.798771,1.813617,-32.227653,1.534204,-0.967174,-1.391804,0.718581,1.391804,0.718581,61.956497,0.000000,21,2885.575112,0,,,-0.000115,1.000000
28.000000,36.837274,34.506917,503,4060,45.459692,55.597542,1.825975,-31.982094,1.548817,-0.967135,-1.390557,0.718542,1.390632,0.718581,68.226677,55.597542,21,2885.575112,0,,,0.000020,1.000000
28.000000,37.261048,34.149806,503,4060,45.698675,55.597542,1.838204,-31.744962,1.563206,-0.967151,-1.389309,0.718558,1.389355,0.718581,69.503159,111.195084,21,2885.575112,0,,,0.000000,1.000000
28.000000,37.709456,33.816860,503,4060,39.000952,55.597542,1.850901,-24.587905,1.683068,-0.770139,-1.290712,0.881219,1.290843,0.881309,70.620300,166.792626,21,2885.575112,0,,,0.000000,1.000000
28.000000,38.175434,33.501317,503,4060,39.259222,55.597542,1.863892,-24.401771,1.697392,-0.770035,-1.289078,0.881115,1.289362,0.881309,71.367256,222.390167,21,2885.575112,0,,,0.000000,1.000000
28.000000,38.638019,33.184042,503,4060,39.513482,55.597542,1.876723,-24.222932,1.711489,-0.769997,-1.287444,0.881077,1.287783,0.881309,71.269302,277.987709,21,2885.575112,0,,,0.000000,1.000000
28.000000,39.097256,32.865068,503,4060,39.763767,55.597542,1.889391,-24.051205,1.725357,-0.770027,-1.285810,0.881107,1.286106,0.881309,71.179359,333.585251,21,2885.575112,0,,,0.000000,1.000000
28.000000,39.553193,32.544429,503,4060,40.010116,55.597542,1.901894,-23.886412,1.738996,-0.770124,-1.284176,0.881204,1.284330,0.881309,71.113914,389.182793,21,2885.575112,0,,,0.000000,1.000000
28.000000,40.013997,32.230878,503,4060,36.190425,55.597542,1.914428,-19.665995,1.802760,-0.644275,-1.216679,0.970036,1.216730,0.970077,69.276001,444.780335,21,2885.575112,0,,,0.000000,1.000000
28.000000,40.489492,31.934752,503,4060,36.442983,55.597542,1.927227,-19.527471,1.816375,-0.644192,-1.214609,0.969953,1.214763,0.970077,69.326736,500.377877,21,2885.575112,0,,,0.000000,1.000000
28.000000,40.961923,31.636866,503,4060,36.691836,55.597542,1.939843,-19.395097,1.829759,-0.644184,-1.212539,0.969945,1.212704,0.970077,69.376740,555.975419,21,2885.575112,0,,,0.000000,1.000000
28.000000,41.431330,31.337252,503,4060,36.937012,55.597542,1.952275,-19.268725,1.842911,-0.644249,-1.210469,0.970010,1.210552,0.970077,69.425880,611.572960,21,2885.575112,0,,,0.000000,1.000000
28.000000,41.912248,31.054072,503,4060,31.651384,55.597542,1.964800,-13.624155,1.909514,-0.462812,-1.109035,1.082120,1.109109,1.082193,69.374527,667.170502,21,2885.575112,0,,,0.000251,1.000000
28.000000,42.407716,30.790751,503,4060,31.905996,55.597542,1.977462,-13.532264,1.922564,-0.462712,-1.106604,1.082020,1.106781,1.082193,69.216324,722.768044,21,2885.575112,0,,,0.000298,1.000000
28.000000,42.900468,30.525555,503,4060,32.157259,55.597542,1.989924,-13.445394,1.935384,-0.462694,-1.104173,1.082002,1.104368,1.082193,69.060921,778.365586,21,2885.575112,0,,,0.000000,1.000000
28.000000,43.390528,30.258516,503,4060,32.405189,55.597542,2.002185,-13.363431,1.947973,-0.462759,-1.101742,1.082067,1.101871,1.082193,68.908257,833.963128,21,2885.575112,0,,,0.000000,1.000000
28.000000,43.869929,29.980896,503,4060,43.958932,55.597542,2.014188,-24.590309,1.831514,-0.838158,-1.290189,0.845439,1.290219,0.845459,68.794762,889.560670,21,2885.575112,0,,,0.000000,1.000000
28.000000,44.284004,29.633177,503,4060,44.164762,55.597542,2.025575,-24.438520,1.844095,-0.838014,-1.287297,0.845295,1.287546,0.845459,69.055954,945.158212,21,2885.575112,0,,,-0.000923,1.000000
28.000000,44.695224,29.284181,503,4060,44.367000,55.597542,2.036786,-24.292839,1.856438,-0.837935,-1.284405,0.845215,1.284774,0.845459,69.313171,1000.755754,21,2885.575112,0,,,-0.000671,1.000000
28.000000,45.103639,28.933935,503,4060,44.565685,55.597542,2.047818,-24.153135,1.868542,-0.837920,-1.281513,0.845200,1.281905,0.845459,69.566742,1056.353295,21,2885.575112,0,,,-0.000528,1.000000
